v1,v2,weight
2836,4257,1
2836,677,1
2836,29863,1
2836,4273,1
2836,4284,1
2836,4287,1
2836,41154,1
2836,44744,1
2836,4296,1
2836,4311,1
2836,738,1
2836,29415,1
2836,9965,1
2836,758,1
2836,3846,1
2836,3855,1
2836,29986,1
2836,5934,1
2836,4423,1
2836,35145,1
2836,43864,1
2836,345,2
2836,34652,1
2836,56686,1
2836,900,1
2836,37783,1
2836,34210,1
2836,951,1
2836,963,1
2836,3012,1
2836,9158,1
2836,981,1
2836,66026,1
10005,28175,1
10005,528,1
10005,4630,1
10005,8218,1
10005,539,1
10005,46108,1
10005,52254,1
10005,4133,1
10005,4136,1
10005,4137,1
10005,2090,1
10005,4145,1
10005,4148,1
10005,4155,1
10005,4156,1
10005,4160,1
10005,11841,1
10005,4163,1
10005,4169,1
10005,4170,1
10005,4172,1
10005,3149,1
10005,32846,1
10005,31313,1
10005,4181,1
10005,4184,1
10005,3161,1
10005,1124,1
10005,3174,1
10005,1130,1
10005,4204,1
10005,4211,1
10005,6268,1
10005,39037,1
10005,638,1
10005,1667,1
10005,4228,1
10005,50822,1
10005,4232,1
10005,4233,1
10005,1678,1
10005,4245,1
10005,4246,1
10005,1177,1
10005,1690,1
10005,4251,1
10005,7838,1
10005,4257,1
10005,677,1
10005,1190,1
10005,29863,1
10005,1195,1
10005,177,1
10005,4273,1
10005,4284,1
10005,188,1
10005,4287,1
10005,41154,1
10005,44744,1
10005,4296,1
10005,2253,1
10005,1232,1
10005,2257,1
10005,1749,1
10005,4311,1
10005,1248,1
10005,738,1
10005,29415,1
10005,9965,1
10005,1777,1
10005,758,1
10005,3846,1
10005,3855,1
10005,1809,1
10005,2836,1
10005,2335,1
10005,29986,1
10005,5934,1
10005,4423,1
10005,35145,1
10005,4427,1
10005,1357,1
10005,2389,1
10005,43864,1
10005,345,1
10005,34652,1
10005,56686,1
10005,1395,1
10005,1400,1
10005,900,1
10005,1413,1
10005,37783,1
10005,18844,1
10005,34210,1
10005,951,1
10005,1465,1
10005,963,1
10005,3012,1
10005,9158,1
10005,981,1
10005,1511,1
10005,66026,1
2335,28175,1
2335,528,1
2335,4630,1
2335,8218,1
2335,539,1
2335,46108,1
2335,52254,1
2335,4133,1
2335,4136,1
2335,4137,1
2335,4145,1
2335,4148,1
2335,4155,1
2335,4156,1
2335,4160,1
2335,4163,1
2335,4169,1
2335,4170,1
2335,4172,1
2335,3149,1
2335,32846,1
2335,31313,1
2335,4181,1
2335,4184,1
2335,3161,1
2335,3174,1
2335,4204,1
2335,4211,1
2335,6268,1
2335,39037,1
2335,638,1
2335,4228,1
2335,50822,1
2335,4232,1
2335,4233,1
2335,4245,1
2335,4246,1
2335,4251,1
2335,7838,1
2335,4257,1
2335,677,1
2335,29863,1
2335,4273,1
2335,4284,1
2335,4287,1
2335,41154,1
2335,44744,1
2335,4296,1
2335,4311,1
2335,738,1
2335,29415,1
2335,9965,1
2335,758,1
2335,3846,1
2335,3855,1
2335,2836,1
2335,29986,1
2335,5934,1
2335,4423,1
2335,35145,1
2335,4427,1
2335,2389,1
2335,43864,1
2335,345,1
2335,34652,1
2335,56686,1
2335,900,1
2335,37783,1
2335,34210,1
2335,951,1
2335,963,1
2335,3012,1
2335,9158,1
2335,981,1
2335,66026,1
29986,528,1
29986,4630,1
29986,8218,1
29986,539,1
29986,46108,1
29986,52254,1
29986,4133,1
29986,4136,1
29986,4137,1
29986,4145,1
29986,4148,1
29986,4155,1
29986,4156,1
29986,4160,1
29986,4163,1
29986,4169,1
29986,4170,1
29986,4172,1
29986,3149,1
29986,32846,1
29986,31313,1
29986,4181,1
29986,4184,1
29986,3161,1
29986,3174,1
29986,4204,1
29986,4211,1
29986,6268,1
29986,39037,1
29986,638,1
29986,4228,1
29986,50822,1
29986,4232,1
29986,4233,1
29986,4245,1
29986,4246,1
29986,4251,1
29986,7838,1
29986,4257,1
29986,677,1
29986,4273,1
29986,4284,1
29986,4287,1
29986,41154,1
29986,44744,1
29986,4296,1
29986,4311,1
29986,738,1
29986,9965,1
29986,758,1
29986,3846,1
29986,3855,1
29986,5934,1
29986,4423,1
29986,35145,1
29986,4427,1
29986,43864,1
29986,345,1
29986,34652,1
29986,56686,1
29986,900,1
29986,37783,1
29986,34210,1
29986,951,1
29986,963,1
29986,3012,1
29986,9158,1
29986,981,1
29986,66026,1
5934,8218,1
5934,6268,1
5934,638,1
5934,7838,1
5934,677,1
5934,738,1
5934,9965,1
5934,758,1
5934,900,1
5934,951,1
5934,963,1
5934,9158,1
5934,981,1
5934,66026,1
4423,4630,1
4423,8218,1
4423,539,4
4423,46108,1
4423,52254,1
4423,6268,1
4423,638,1
4423,50822,1
4423,7838,1
4423,677,1
4423,44744,1
4423,9965,1
4423,5934,1
4423,56686,1
4423,900,1
4423,951,1
4423,963,1
4423,9158,1
4423,981,1
4423,66026,1
35145,528,1
35145,4630,1
35145,8218,1
35145,539,1
35145,46108,1
35145,52254,1
35145,4133,1
35145,4136,1
35145,4137,1
35145,4145,1
35145,4148,1
35145,4155,1
35145,4156,1
35145,4160,1
35145,4163,1
35145,4169,1
35145,4170,1
35145,4172,1
35145,4181,1
35145,4184,1
35145,4204,1
35145,4211,1
35145,6268,1
35145,39037,1
35145,638,1
35145,4228,1
35145,50822,1
35145,4232,1
35145,4233,1
35145,4245,1
35145,4246,1
35145,4251,1
35145,7838,1
35145,4257,1
35145,677,1
35145,4273,1
35145,4284,1
35145,4287,1
35145,41154,1
35145,44744,1
35145,4296,1
35145,4311,1
35145,738,1
35145,9965,1
35145,758,1
35145,3846,1
35145,3855,1
35145,5934,1
35145,4423,1
35145,4427,1
35145,43864,1
35145,56686,1
35145,900,1
35145,37783,1
35145,951,1
35145,963,1
35145,9158,1
35145,981,1
35145,66026,1
4427,4630,1
4427,8218,1
4427,539,4
4427,46108,1
4427,52254,1
4427,6268,1
4427,638,1
4427,50822,1
4427,7838,1
4427,677,1
4427,44744,1
4427,738,1
4427,9965,1
4427,758,1
4427,5934,1
4427,56686,1
4427,900,1
4427,951,1
4427,963,1
4427,9158,1
4427,981,1
4427,66026,1
1357,28175,1
1357,528,1
1357,4630,1
1357,8218,1
1357,539,1
1357,46108,1
1357,52254,1
1357,4133,1
1357,4136,1
1357,4137,1
1357,2090,1
1357,4145,1
1357,4148,1
1357,4155,1
1357,4156,1
1357,4160,1
1357,4163,1
1357,4169,1
1357,4170,1
1357,4172,1
1357,3149,1
1357,32846,1
1357,31313,1
1357,4181,1
1357,4184,1
1357,3161,1
1357,3174,1
1357,4204,1
1357,4211,1
1357,6268,1
1357,39037,1
1357,638,1
1357,1667,1
1357,4228,1
1357,50822,1
1357,4232,1
1357,4233,1
1357,1678,1
1357,4245,1
1357,4246,1
1357,1690,1
1357,4251,1
1357,7838,1
1357,4257,1
1357,677,1
1357,29863,1
1357,177,1
1357,4273,1
1357,4284,1
1357,188,1
1357,4287,1
1357,41154,1
1357,44744,1
1357,4296,1
1357,2253,1
1357,2257,1
1357,1749,1
1357,4311,1
1357,738,1
1357,29415,1
1357,9965,1
1357,1777,1
1357,758,1
1357,3846,1
1357,3855,1
1357,1809,1
1357,2836,1
1357,2335,1
1357,29986,1
1357,5934,1
1357,4423,1
1357,35145,1
1357,4427,1
1357,2389,1
1357,43864,1
1357,345,1
1357,34652,1
1357,56686,1
1357,1395,1
1357,1400,1
1357,900,1
1357,1413,1
1357,37783,1
1357,18844,1
1357,34210,1
1357,951,1
1357,1465,1
1357,963,1
1357,3012,1
1357,9158,1
1357,981,1
1357,1511,1
1357,66026,1
2389,28175,1
2389,528,1
2389,4630,1
2389,8218,1
2389,539,1
2389,46108,1
2389,52254,1
2389,4133,1
2389,4136,1
2389,4137,1
2389,4145,1
2389,4148,1
2389,4155,1
2389,4156,1
2389,4160,1
2389,4163,1
2389,4169,1
2389,4170,1
2389,4172,1
2389,3149,1
2389,32846,1
2389,31313,1
2389,4181,1
2389,4184,1
2389,3161,1
2389,3174,1
2389,4204,1
2389,4211,1
2389,6268,1
2389,39037,1
2389,638,1
2389,4228,1
2389,50822,1
2389,4232,1
2389,4233,1
2389,4245,1
2389,4246,1
2389,4251,1
2389,7838,1
2389,4257,1
2389,677,1
2389,29863,1
2389,4273,1
2389,4284,1
2389,4287,1
2389,41154,1
2389,44744,1
2389,4296,1
2389,4311,1
2389,738,1
2389,29415,1
2389,9965,1
2389,758,1
2389,3846,1
2389,3855,1
2389,2836,1
2389,29986,1
2389,5934,1
2389,4423,1
2389,35145,1
2389,4427,1
2389,43864,1
2389,345,1
2389,34652,1
2389,56686,1
2389,900,1
2389,37783,1
2389,34210,1
2389,951,1
2389,963,1
2389,3012,1
2389,9158,1
2389,981,1
2389,66026,1
43864,528,1
43864,4630,1
43864,8218,1
43864,539,1
43864,46108,1
43864,52254,1
43864,6268,1
43864,638,1
43864,50822,1
43864,7838,1
43864,677,1
43864,44744,1
43864,738,1
43864,9965,1
43864,758,1
43864,5934,1
43864,4423,1
43864,4427,1
43864,56686,1
43864,900,1
43864,951,1
43864,963,1
43864,9158,1
43864,981,1
43864,66026,1
345,528,2
345,4630,1
345,8218,1
345,539,2
345,46108,1
345,52254,1
345,4133,1
345,4136,1
345,4137,1
345,4145,1
345,4148,1
345,4155,1
345,4156,1
345,4160,1
345,4163,1
345,4169,1
345,4170,1
345,4172,1
345,4181,1
345,4184,1
345,4204,1
345,4211,1
345,6268,1
345,39037,1
345,638,1
345,4228,2
345,50822,1
345,4232,1
345,4233,1
345,4245,2
345,4246,1
345,4251,1
345,7838,1
345,4257,1
345,677,1
345,4273,1
345,4284,1
345,4287,1
345,44744,1
345,4296,1
345,4311,1
345,738,3
345,9965,1
345,758,1
345,3846,1
345,5934,1
345,35145,1
345,43864,1
345,34652,1
345,56686,1
345,900,1
345,37783,1
345,951,1
345,963,1
345,9158,1
345,981,1
345,66026,1
34652,528,1
34652,4630,1
34652,8218,1
34652,539,1
34652,46108,1
34652,52254,1
34652,4133,1
34652,4136,1
34652,4137,1
34652,4145,1
34652,4148,1
34652,4155,1
34652,4156,1
34652,4160,1
34652,4163,1
34652,4169,1
34652,4170,1
34652,4172,1
34652,4181,1
34652,4184,1
34652,4204,1
34652,4211,1
34652,6268,1
34652,39037,1
34652,638,1
34652,4228,1
34652,50822,1
34652,4232,1
34652,4233,1
34652,4245,1
34652,4246,1
34652,4251,1
34652,7838,1
34652,4257,1
34652,677,1
34652,4273,1
34652,4284,1
34652,4287,1
34652,41154,1
34652,44744,1
34652,4296,1
34652,4311,1
34652,738,1
34652,9965,1
34652,758,1
34652,3846,1
34652,3855,1
34652,5934,1
34652,4423,1
34652,35145,1
34652,4427,1
34652,43864,1
34652,56686,1
34652,900,1
34652,37783,1
34652,951,1
34652,963,1
34652,9158,1
34652,981,1
34652,66026,1
56686,8218,1
56686,6268,1
56686,638,1
56686,7838,1
56686,677,1
56686,738,1
56686,9965,1
56686,758,1
56686,5934,1
56686,900,1
56686,951,1
56686,963,1
56686,9158,1
56686,981,1
56686,66026,1
1395,28175,1
1395,528,1
1395,4630,1
1395,8218,1
1395,539,1
1395,46108,1
1395,52254,1
1395,4133,1
1395,4136,1
1395,4137,1
1395,2090,1
1395,4145,1
1395,4148,1
1395,4155,1
1395,4156,1
1395,4160,1
1395,4163,1
1395,4169,1
1395,4170,1
1395,4172,1
1395,3149,1
1395,32846,1
1395,31313,1
1395,4181,1
1395,4184,1
1395,3161,1
1395,3174,1
1395,4204,1
1395,4211,1
1395,6268,1
1395,39037,1
1395,638,1
1395,1667,1
1395,4228,1
1395,50822,1
1395,4232,1
1395,4233,1
1395,1678,1
1395,4245,1
1395,4246,1
1395,1690,1
1395,4251,1
1395,7838,1
1395,4257,1
1395,677,1
1395,29863,1
1395,177,1
1395,4273,1
1395,4284,1
1395,188,1
1395,4287,1
1395,41154,1
1395,44744,1
1395,4296,1
1395,2253,1
1395,2257,1
1395,1749,1
1395,4311,1
1395,738,1
1395,29415,1
1395,9965,1
1395,1777,1
1395,758,1
1395,3846,1
1395,3855,1
1395,1809,1
1395,2836,1
1395,2335,1
1395,29986,1
1395,5934,1
1395,4423,1
1395,35145,1
1395,4427,1
1395,2389,1
1395,43864,1
1395,345,1
1395,34652,1
1395,56686,1
1395,1400,1
1395,900,1
1395,1413,1
1395,37783,1
1395,18844,1
1395,34210,1
1395,951,1
1395,1465,1
1395,963,1
1395,3012,1
1395,9158,1
1395,981,1
1395,1511,1
1395,66026,1
1400,28175,1
1400,528,1
1400,4630,1
1400,8218,1
1400,539,1
1400,46108,1
1400,52254,1
1400,4133,1
1400,4136,1
1400,4137,1
1400,2090,1
1400,4145,1
1400,4148,1
1400,4155,1
1400,4156,1
1400,4160,1
1400,4163,1
1400,4169,1
1400,4170,1
1400,4172,1
1400,3149,1
1400,32846,1
1400,31313,1
1400,4181,1
1400,4184,1
1400,3161,1
1400,3174,1
1400,4204,1
1400,4211,1
1400,6268,1
1400,39037,1
1400,638,1
1400,1667,1
1400,4228,1
1400,50822,1
1400,4232,1
1400,4233,1
1400,1678,1
1400,4245,1
1400,4246,1
1400,1690,1
1400,4251,1
1400,7838,1
1400,4257,1
1400,677,1
1400,29863,1
1400,177,1
1400,4273,1
1400,4284,1
1400,188,1
1400,4287,1
1400,41154,1
1400,44744,1
1400,4296,1
1400,2253,1
1400,2257,1
1400,1749,1
1400,4311,1
1400,738,1
1400,29415,1
1400,9965,1
1400,1777,1
1400,758,1
1400,3846,1
1400,3855,1
1400,1809,1
1400,2836,1
1400,2335,1
1400,29986,1
1400,5934,1
1400,4423,1
1400,35145,1
1400,4427,1
1400,2389,1
1400,43864,1
1400,345,1
1400,34652,1
1400,56686,1
1400,900,1
1400,1413,1
1400,37783,1
1400,18844,1
1400,34210,1
1400,951,1
1400,1465,1
1400,963,1
1400,3012,1
1400,9158,1
1400,981,1
1400,1511,1
1400,66026,1
900,9965,1
900,951,1
900,963,1
900,9158,1
900,981,1
1413,28175,1
1413,4630,1
1413,8218,1
1413,539,1
1413,46108,1
1413,52254,1
1413,4133,1
1413,4136,1
1413,4137,1
1413,2090,1
1413,4145,1
1413,4148,1
1413,4155,1
1413,4156,1
1413,4160,1
1413,4163,1
1413,4169,1
1413,4170,1
1413,4172,1
1413,3149,1
1413,32846,1
1413,31313,1
1413,4181,1
1413,4184,1
1413,3161,1
1413,3174,1
1413,4204,1
1413,4211,1
1413,6268,1
1413,39037,1
1413,638,1
1413,1667,1
1413,4228,1
1413,50822,1
1413,4232,1
1413,4233,1
1413,1678,1
1413,4245,1
1413,4246,1
1413,1690,1
1413,4251,1
1413,7838,1
1413,4257,1
1413,677,1
1413,29863,1
1413,177,1
1413,4273,1
1413,4284,1
1413,188,1
1413,4287,1
1413,41154,1
1413,44744,1
1413,4296,1
1413,2253,1
1413,2257,1
1413,1749,1
1413,4311,1
1413,738,1
1413,29415,1
1413,9965,1
1413,1777,1
1413,758,1
1413,3846,1
1413,3855,1
1413,1809,1
1413,2335,1
1413,29986,1
1413,5934,1
1413,4423,2
1413,35145,1
1413,4427,2
1413,2389,1
1413,43864,1
1413,345,2
1413,34652,1
1413,56686,1
1413,900,1
1413,37783,1
1413,18844,1
1413,34210,1
1413,951,1
1413,1465,1
1413,963,1
1413,3012,1
1413,9158,1
1413,981,1
1413,1511,1
1413,66026,1
37783,528,1
37783,4630,1
37783,8218,1
37783,539,1
37783,46108,1
37783,52254,1
37783,4133,1
37783,4136,1
37783,4137,1
37783,4145,1
37783,4148,1
37783,4155,1
37783,4156,1
37783,4160,1
37783,4163,1
37783,4169,1
37783,4170,1
37783,4172,1
37783,4181,1
37783,4184,1
37783,4204,1
37783,4211,1
37783,6268,1
37783,39037,1
37783,638,1
37783,4228,1
37783,50822,1
37783,4232,1
37783,4233,1
37783,4245,1
37783,4246,1
37783,4251,1
37783,7838,1
37783,4257,1
37783,677,1
37783,4273,1
37783,4284,1
37783,4287,1
37783,41154,1
37783,44744,1
37783,4296,1
37783,4311,1
37783,738,1
37783,9965,1
37783,758,1
37783,3846,1
37783,3855,1
37783,5934,1
37783,4423,1
37783,4427,1
37783,43864,1
37783,56686,1
37783,900,1
37783,951,1
37783,963,1
37783,9158,1
37783,981,1
37783,66026,1
18844,28175,1
18844,528,1
18844,4630,1
18844,8218,1
18844,539,1
18844,46108,1
18844,52254,1
18844,4133,1
18844,4136,1
18844,4137,1
18844,2090,1
18844,4145,1
18844,4148,1
18844,4155,1
18844,4156,1
18844,4160,1
18844,4163,1
18844,4169,1
18844,4170,1
18844,4172,1
18844,3149,1
18844,32846,1
18844,31313,1
18844,4181,1
18844,4184,1
18844,3161,1
18844,3174,1
18844,4204,1
18844,4211,1
18844,6268,1
18844,39037,1
18844,638,1
18844,4228,1
18844,50822,1
18844,4232,1
18844,4233,1
18844,4245,1
18844,4246,1
18844,4251,1
18844,7838,1
18844,4257,1
18844,677,1
18844,29863,1
18844,4273,1
18844,4284,1
18844,4287,1
18844,41154,1
18844,44744,1
18844,4296,1
18844,2253,1
18844,2257,1
18844,4311,1
18844,738,1
18844,29415,1
18844,9965,1
18844,758,1
18844,3846,1
18844,3855,1
18844,2836,1
18844,2335,1
18844,29986,1
18844,5934,1
18844,4423,1
18844,35145,1
18844,4427,1
18844,2389,1
18844,43864,1
18844,345,1
18844,34652,1
18844,56686,1
18844,900,1
18844,37783,1
18844,34210,1
18844,951,1
18844,963,1
18844,3012,1
18844,9158,1
18844,981,1
18844,66026,1
34210,528,1
34210,4630,1
34210,8218,1
34210,539,1
34210,46108,1
34210,52254,1
34210,4133,1
34210,4136,1
34210,4137,1
34210,4145,1
34210,4148,1
34210,4155,1
34210,4156,1
34210,4160,1
34210,4163,1
34210,4169,1
34210,4170,1
34210,4172,1
34210,4181,1
34210,4184,1
34210,4204,1
34210,4211,1
34210,6268,1
34210,39037,1
34210,638,1
34210,4228,1
34210,50822,1
34210,4232,1
34210,4233,1
34210,4245,1
34210,4246,1
34210,4251,1
34210,7838,1
34210,4257,1
34210,677,1
34210,4273,1
34210,4284,1
34210,4287,1
34210,41154,1
34210,44744,1
34210,4296,1
34210,4311,1
34210,738,1
34210,9965,1
34210,758,1
34210,3846,1
34210,3855,1
34210,5934,1
34210,4423,1
34210,35145,1
34210,4427,1
34210,43864,1
34210,345,1
34210,34652,1
34210,56686,1
34210,900,1
34210,37783,1
34210,951,1
34210,963,1
34210,9158,1
34210,981,1
34210,66026,1
951,9965,1
951,963,1
951,981,1
1465,28175,1
1465,528,1
1465,4630,1
1465,8218,1
1465,539,1
1465,46108,1
1465,52254,1
1465,4133,1
1465,4136,1
1465,4137,1
1465,2090,1
1465,4145,1
1465,4148,1
1465,4155,1
1465,4156,1
1465,4160,1
1465,4163,1
1465,4169,1
1465,4170,1
1465,4172,1
1465,3149,1
1465,32846,1
1465,31313,1
1465,4181,1
1465,4184,1
1465,3161,1
1465,3174,1
1465,4204,1
1465,4211,1
1465,6268,1
1465,39037,1
1465,638,1
1465,1667,1
1465,4228,1
1465,50822,1
1465,4232,1
1465,4233,1
1465,1678,1
1465,4245,1
1465,4246,1
1465,1690,1
1465,4251,1
1465,7838,1
1465,4257,1
1465,677,1
1465,29863,1
1465,177,1
1465,4273,1
1465,4284,1
1465,188,1
1465,4287,1
1465,41154,1
1465,44744,1
1465,4296,1
1465,2253,1
1465,2257,1
1465,1749,1
1465,4311,1
1465,738,1
1465,29415,1
1465,9965,1
1465,1777,1
1465,758,1
1465,3846,1
1465,3855,1
1465,1809,1
1465,2836,1
1465,2335,1
1465,29986,1
1465,5934,1
1465,4423,1
1465,35145,1
1465,4427,1
1465,2389,1
1465,43864,1
1465,345,1
1465,34652,1
1465,56686,1
1465,900,1
1465,37783,1
1465,18844,1
1465,34210,1
1465,951,1
1465,963,1
1465,3012,1
1465,9158,1
1465,981,1
1465,1511,1
1465,66026,1
963,9965,1
963,981,1
3012,528,1
3012,4630,1
3012,8218,1
3012,539,1
3012,46108,1
3012,52254,1
3012,4133,1
3012,4136,1
3012,4137,1
3012,4145,1
3012,4148,1
3012,4155,1
3012,4156,1
3012,4160,1
3012,4163,1
3012,4169,1
3012,4170,1
3012,4172,1
3012,3149,1
3012,32846,1
3012,31313,1
3012,4181,1
3012,4184,1
3012,3161,1
3012,3174,1
3012,4204,1
3012,4211,1
3012,6268,1
3012,39037,1
3012,638,1
3012,4228,1
3012,50822,1
3012,4232,1
3012,4233,1
3012,4245,1
3012,4246,1
3012,4251,1
3012,7838,1
3012,4257,1
3012,677,1
3012,4273,1
3012,4284,1
3012,4287,1
3012,41154,1
3012,44744,1
3012,4296,1
3012,4311,1
3012,738,1
3012,9965,1
3012,758,1
3012,3846,1
3012,3855,1
3012,5934,1
3012,4423,1
3012,35145,1
3012,4427,1
3012,43864,1
3012,345,1
3012,34652,1
3012,56686,1
3012,900,1
3012,37783,1
3012,34210,1
3012,951,1
3012,963,1
3012,9158,1
3012,981,1
3012,66026,1
9158,9965,1
9158,951,1
9158,963,1
9158,981,1
981,9965,1
1511,28175,1
1511,528,1
1511,4630,1
1511,8218,1
1511,539,1
1511,46108,1
1511,52254,1
1511,4133,1
1511,4136,1
1511,4137,1
1511,2090,1
1511,4145,1
1511,4148,1
1511,4155,1
1511,4156,1
1511,4160,1
1511,4163,1
1511,4169,1
1511,4170,1
1511,4172,1
1511,3149,1
1511,32846,1
1511,31313,1
1511,4181,1
1511,4184,1
1511,3161,1
1511,3174,1
1511,4204,1
1511,4211,1
1511,6268,1
1511,39037,1
1511,638,1
1511,1667,1
1511,4228,1
1511,50822,1
1511,4232,1
1511,4233,1
1511,1678,1
1511,4245,1
1511,4246,1
1511,1690,1
1511,4251,1
1511,7838,1
1511,4257,1
1511,677,1
1511,29863,1
1511,177,1
1511,4273,1
1511,4284,1
1511,188,1
1511,4287,1
1511,41154,1
1511,44744,1
1511,4296,1
1511,2253,1
1511,2257,1
1511,1749,1
1511,4311,1
1511,738,1
1511,29415,1
1511,9965,1
1511,1777,1
1511,758,1
1511,3846,1
1511,3855,1
1511,1809,1
1511,2836,1
1511,2335,1
1511,29986,1
1511,5934,1
1511,4423,1
1511,35145,1
1511,4427,1
1511,2389,1
1511,43864,1
1511,345,1
1511,34652,1
1511,56686,1
1511,900,1
1511,37783,1
1511,18844,1
1511,34210,1
1511,951,1
1511,963,1
1511,3012,1
1511,9158,1
1511,981,1
1511,66026,1
66026,8218,1
66026,7838,1
66026,677,1
66026,738,1
66026,9965,1
66026,758,1
66026,900,1
66026,951,1
66026,963,1
66026,9158,1
66026,981,1
4227,966,2
4227,554,1
4227,4427,1
4227,438,1
3493,4227,1
3493,3541,7
3541,4227,2
7617,940,2
738,7617,1
738,940,1
1124,7617,1
1124,4203,1
1124,940,1
1124,1133,1
1124,4217,1
4203,7617,1
4203,738,1
4203,966,1
4203,940,1
4203,438,1
4203,4217,1
1133,7617,1
1133,738,1
1133,966,2
1133,4203,1
1133,940,1
1133,438,2
1133,4217,1
438,940,3
4217,7617,2
4217,738,1
4217,966,3
4217,940,2
4217,438,1
3971,743,2
3971,7663,2
3971,4095,1
1413,3971,2
1413,743,2
1413,4095,1
743,7663,3
4095,743,1
4095,7663,1
1863,3493,4
1863,966,4
1863,554,1
1863,2640,1
1863,3541,1
1163,3493,3
1163,1863,1
1163,554,1
1163,2640,1
2640,3541,1
4419,525,2
3722,4419,2
3722,966,2
3722,44,1
3722,525,2
3722,438,1
44,525,1
525,966,2
438,525,1
4129,4419,4
4129,44,1
4129,438,2
19631,4129,1
19631,4419,1
19631,966,1
19631,44,1
19631,438,1
2755,4419,1
2755,966,1
2755,44,1
2755,528,1
2755,438,1
44,528,2
4419,7617,2
4419,58842,1
33891,7617,1
33891,4419,1
33891,4427,1
33891,44,1
33891,58842,1
33891,438,1
4427,7617,1
4427,58842,1
44,7617,1
44,4427,2
44,58842,1
314,7617,1
314,33891,1
314,4427,1
314,58842,1
2796,7617,1
2796,4419,1
2796,33891,1
2796,4427,1
2796,44,1
2796,314,1
2796,58842,1
2796,438,1
58842,7617,1
438,58842,1
2778,7617,1
2778,4419,1
2778,33891,1
2778,4427,1
2778,44,1
2778,314,1
2778,2796,1
2778,58842,1
2778,438,1
100,1414,1
100,11306,1
100,44,1
100,974,1
1414,4419,1
1414,966,1
1414,44,1
1414,974,1
11306,4419,1
11306,966,1
11306,1414,1
11306,44,1
11306,974,1
44,974,2
4419,490,1
4419,8509,3
490,8509,1
44,490,1
44,8509,2
34863,4419,1
34863,490,1
34863,44,1
34863,438,1
34863,8509,1
438,490,1
438,8509,3
314,490,1
314,34863,2
314,8509,1
4419,817,3
4419,61,1
817,966,3
438,817,1
345,817,1
61,817,1
37966,554,1
3602,554,1
3602,37966,1
1178,1566,1
1079,1178,1
1079,1566,1
8509,966,6
4266,4419,1
4266,966,1
4266,7663,1
1138,4266,1
29947,4419,1
29947,4266,1
29947,7663,1
32544,37441,2
32544,3493,1
32544,35518,1
37441,4419,1
37441,966,2
3493,37441,1
3493,35518,2
1928,32544,2
1928,37441,2
1928,3493,1
1928,2932,2
1928,35518,1
2932,32544,2
2932,37441,2
2932,4419,1
2932,3493,2
2932,966,3
2932,35518,1
17847,32544,1
17847,37441,1
17847,4419,1
17847,3493,1
17847,966,1
17847,1928,1
17847,2932,1
17847,35518,1
11960,32544,1
11960,37441,1
11960,4419,1
11960,3493,1
11960,966,1
11960,1928,1
11960,2932,1
11960,17847,1
11960,35518,1
35518,37441,1
35518,4419,2
35518,966,2
1928,2878,1
2878,32544,1
2878,37441,1
2878,966,1
2878,2932,1
43136,4419,1
43136,805,1
43136,966,1
43136,4427,1
43136,438,1
3780,43136,1
3780,4419,2
3780,805,1
3780,41385,1
3780,4427,1
3493,43136,1
3493,3780,1
41385,43136,1
41385,4427,1
170,43136,1
170,4419,2
170,3780,1
170,805,1
170,3493,2
170,41385,1
170,4427,1
170,438,2
1138,43136,1
1138,3780,1
1138,41385,1
1138,170,1
345,43136,1
345,3780,1
345,41385,3
833,929,1
833,966,1
833,955,1
929,966,3
929,955,1
1954,833,1
1954,929,1
1954,3493,1
1954,966,1
1954,805,1
1954,4200,1
1954,4427,1
1954,30254,1
1954,559,1
1954,955,1
14340,833,1
14340,929,1
14340,1954,1
14340,4200,1
14340,30254,1
14340,559,1
14340,1743,1
14340,955,1
3493,833,1
3493,929,4
3493,559,2
3493,955,1
805,833,1
805,929,1
805,955,1
4200,833,1
4200,929,1
4200,805,2
4200,4427,1
4200,559,1
4200,955,1
4427,833,1
4427,929,1
4427,559,1
4427,955,1
30254,833,1
30254,929,1
30254,3493,1
30254,966,1
30254,805,1
30254,4200,1
30254,4427,1
30254,559,1
30254,955,1
559,833,1
559,929,1
559,955,1
1232,833,1
1232,929,3
1232,1954,1
1232,30254,1
1232,559,1
1232,1743,1
1232,955,1
1201,833,1
1201,929,1
1201,1954,1
1201,14340,3
1201,805,3
1201,4200,2
1201,4427,3
1201,30254,1
1201,559,1
1201,1743,1
1201,955,1
1743,833,1
1743,929,1
1743,1954,1
1743,3493,2
1743,966,2
1743,805,1
1743,4200,1
1743,4427,2
1743,30254,1
1743,559,1
1743,955,1
955,966,1
167,4330,1
4330,4419,1
4330,966,1
148,4419,1
148,966,1
148,167,1
148,4330,1
148,345,1
345,4330,1
55215,805,1
55215,966,1
4419,45948,5
3493,45948,2
45948,528,2
1145,45948,2
1145,3868,2
3868,45948,2
3868,528,5
1064,3493,1
1064,554,1
1064,27734,1
1145,668,3
3493,668,2
3822,988,1
3822,966,2
167,988,9
167,3822,1
864,966,1
864,874,1
4419,864,1
3493,864,1
4427,864,1
4427,874,1
1101,864,1
1101,4419,1
1101,3493,1
1101,966,1
1101,874,1
1101,4427,1
1101,528,1
1101,1232,1
1101,27961,1
528,864,1
1232,864,1
1232,27961,2
27961,864,1
